legacy_batch_source,new_stage_batch,source_file,legacy_table_name,record_key,legacy_dedupe_key,target_schema,target_table,migration_priority,payload_kind,title_or_key,planned_batch08_action
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,مجلة الأحكام العدلية + شروحها,536c3a616b26098b,assistant,knowledge_documents,P1,legacy_sql_insert_row,مجلة الأحكام العدلية + شروحها,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,مدونة أحكام الوقف الفقهية,5924c69c370536c4,assistant,knowledge_documents,P1,legacy_sql_insert_row,مدونة أحكام الوقف الفقهية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,الموسوعة الفقهية في الوقف,b912ef48fac4a004,assistant,knowledge_documents,P1,legacy_sql_insert_row,الموسوعة الفقهية في الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,الوقف وتنميته في المجتمع الإسلامي المعاصر,d83d0c0141475e07,assistant,knowledge_documents,P1,legacy_sql_insert_row,الوقف وتنميته في المجتمع الإسلامي المعاصر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,فقه الوقف - قضايا معاصرة,fe1e551b879bdf1b,assistant,knowledge_documents,P1,legacy_sql_insert_row,فقه الوقف - قضايا معاصرة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143321218.json,knowledge_documents,النتف في الفتاوى,e5ab821f28db86a3,assistant,knowledge_documents,P1,legacy_sql_insert_row,النتف في الفتاوى,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,الأوقاف الإسلامية في فلسطين ودورها في مواجهة الاحتلال الإسرائيلي,ce3eb412ca1d227c,assistant,knowledge_documents,P1,legacy_sql_insert_row,الأوقاف الإسلامية في فلسطين ودورها في مواجهة الاحتلال الإسرائيلي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,أوقاف قضاء حيفا خلال فترة الانتداب البريطاني 1922-1948: دراسة وثائقية,ae279c2cdb56d00d,assistant,knowledge_documents,P1,legacy_sql_insert_row,أوقاف قضاء حيفا خلال فترة الانتداب البريطاني 1922-1948: دراسة وثائقية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,النظام القانوني لتسوية الأراضي في فلسطين,c59f8c8d74fba33a,assistant,knowledge_documents,P1,legacy_sql_insert_row,النظام القانوني لتسوية الأراضي في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,القضاء الشرعي والكنسي في فلسطين,9a56903d1b76649d,assistant,knowledge_documents,P1,legacy_sql_insert_row,القضاء الشرعي والكنسي في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,تقرير الهيئة المستقلة لحقوق الإنسان عن الأوقاف الإسلامية في الضفة الغربية,45a3754a22d7ea22,assistant,knowledge_documents,P1,legacy_sql_insert_row,تقرير الهيئة المستقلة لحقوق الإنسان عن الأوقاف الإسلامية في الضفة الغربية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,دراسات عن استثمار الأموال الموقوفة,30b4452867204354,assistant,knowledge_documents,P1,legacy_sql_insert_row,دراسات عن استثمار الأموال الموقوفة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,دراسات عن الحوكمة والنزاهة في إدارة الأوقاف,11f0f220b6694b80,assistant,knowledge_documents,P1,legacy_sql_insert_row,دراسات عن الحوكمة والنزاهة في إدارة الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,قاعدة مقام للأحكام والتشريعات,0577eec85e771215,assistant,knowledge_documents,P1,legacy_sql_insert_row,قاعدة مقام للأحكام والتشريعات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,ديوان القضاء الشرعي,1a59174b6c5d0c37,assistant,knowledge_documents,P1,legacy_sql_insert_row,ديوان القضاء الشرعي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765143346752.json,knowledge_documents,ديوان قاضي القضاة / المحكمة العليا الشرعية,0361f0cf50013f10,assistant,knowledge_documents,P1,legacy_sql_insert_row,ديوان قاضي القضاة / المحكمة العليا الشرعية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145119332.json,knowledge_documents,تعريف الوقف في الفقه الإسلامي,0653b852dedd7f97,assistant,knowledge_documents,P1,legacy_sql_insert_row,تعريف الوقف في الفقه الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145119332.json,knowledge_documents,الأدلة الشرعية على مشروعية الوقف,48f66f7c9cba44d3,assistant,knowledge_documents,P1,legacy_sql_insert_row,الأدلة الشرعية على مشروعية الوقف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145119332.json,knowledge_documents,شروط الوقف في الفقه الإسلامي,8278600fe0b6c4d6,assistant,knowledge_documents,P1,legacy_sql_insert_row,شروط الوقف في الفقه الإسلامي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145119332.json,knowledge_documents,تاريخ الأوقاف في فلسطين - العهد الراشدي,66b163744ed83b82,assistant,knowledge_documents,P1,legacy_sql_insert_row,تاريخ الأوقاف في فلسطين - العهد الراشدي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145162608.json,knowledge_documents,الأوقاف في العهد الأيوبي والمملوكي,45169b6cc1912660,assistant,knowledge_documents,P1,legacy_sql_insert_row,الأوقاف في العهد الأيوبي والمملوكي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145162608.json,knowledge_documents,نظام الأوقاف في العهد العثماني,dfb904c679f6b31d,assistant,knowledge_documents,P1,legacy_sql_insert_row,نظام الأوقاف في العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145162608.json,knowledge_documents,المسجد الأقصى المبارك - أعظم الأوقاف,171806c685c5ec85,assistant,knowledge_documents,P1,legacy_sql_insert_row,المسجد الأقصى المبارك - أعظم الأوقاف,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145162608.json,knowledge_documents,أنواع الأوقاف في الفقه والقانون,797e9926b8fb68f2,assistant,knowledge_documents,P1,legacy_sql_insert_row,أنواع الأوقاف في الفقه والقانون,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145206904.json,knowledge_documents,إدارة الأوقاف - النظام الشرعي والقانوني,54168ea5d68fd328,assistant,knowledge_documents,P1,legacy_sql_insert_row,إدارة الأوقاف - النظام الشرعي والقانوني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145206904.json,knowledge_documents,استثمار الأوقاف في الفقه المعاصر,ff2ecf397fa1815e,assistant,knowledge_documents,P1,legacy_sql_insert_row,استثمار الأوقاف في الفقه المعاصر,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145206904.json,knowledge_documents,التحديات المعاصرة للأوقاف الفلسطينية,91cebaa8c1aada88,assistant,knowledge_documents,P1,legacy_sql_insert_row,التحديات المعاصرة للأوقاف الفلسطينية,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1765145206904.json,knowledge_documents,دور الأوقاف في التنمية المستدامة,53788ba573ab641d,assistant,knowledge_documents,P1,legacy_sql_insert_row,دور الأوقاف في التنمية المستدامة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767919471890.json,knowledge_documents,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,4c37317a814f9396,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974684070.json,knowledge_documents,متصرفية القدس أواخر العهد العثماني,abe3a63087b7cea6,assistant,knowledge_documents,P1,legacy_sql_insert_row,متصرفية القدس أواخر العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974684070.json,knowledge_documents,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,995e8fb3c1b64c91,assistant,knowledge_documents,P1,legacy_sql_insert_row,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974684070.json,knowledge_documents,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,cfa725a47875f1af,assistant,knowledge_documents,P1,legacy_sql_insert_row,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974684070.json,knowledge_documents,النظام القانوني للأراضي الأميرية في فلسطين,8901acab49f28fa3,assistant,knowledge_documents,P1,legacy_sql_insert_row,النظام القانوني للأراضي الأميرية في فلسطين,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974684070.json,knowledge_documents,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,402645e92c6b49dc,assistant,knowledge_documents,P1,legacy_sql_insert_row,تسوية وتسجيل الأراضي في القدس الشرقية: الإشكاليات، التحديات والإسقاطات,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974699280.json,knowledge_documents,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",04973f4fb5253549,assistant,knowledge_documents,P1,legacy_sql_insert_row,"Consequences of the Ottoman land law: Agrarian and privatization processes in Palestine, 1858–1918",stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974699280.json,knowledge_documents,Land privatization in nineteenth-century Ottoman Palestine,cae0f032c854fcdd,assistant,knowledge_documents,P1,legacy_sql_insert_row,Land privatization in nineteenth-century Ottoman Palestine,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974699280.json,knowledge_documents,Land registry maps in Palestine during the Ottoman period,b488e6ab7a8b9cee,assistant,knowledge_documents,P1,legacy_sql_insert_row,Land registry maps in Palestine during the Ottoman period,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974699280.json,knowledge_documents,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,6eb7be6e0841a7c3,assistant,knowledge_documents,P1,legacy_sql_insert_row,Mind the Gap: An Archaeological View of Land Tenure and Usufruct Rights Around Jerusalem,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974719121.json,knowledge_documents,قانون الأراضي العثماني (1858),025fb42c56e5fa39,assistant,knowledge_documents,P1,legacy_sql_insert_row,قانون الأراضي العثماني (1858),stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974719121.json,knowledge_documents,نظام ملكية الأراضي في العهد العثماني,92163875750809a1,assistant,knowledge_documents,P1,legacy_sql_insert_row,نظام ملكية الأراضي في العهد العثماني,stage_all_then_promote_p1_knowledge
knowledge_batch_07,knowledge_batch_08,.manus/db/db-query-1767974719121.json,knowledge_documents,وثائق الملكية الفلسطينية في الأرشيف العثماني,ac9e587ed75e2626,assistant,knowledge_documents,P1,legacy_sql_insert_row,وثائق الملكية الفلسطينية في الأرشيف العثماني,stage_all_then_promote_p1_knowledge
